customer_id,previous_order_month_period,previous_monthly_orders,previous_monthly_revenue,previous_monthly_gross_amount,previous_avg_order_value,previous_coupon_used_count,previous_coupon_discount_total,previous_delayed_orders,previous_rain_orders,previous_surge_orders,previous_avg_delivery_minutes,previous_avg_distance_km,previous_avg_rating,previous_campaign_exposed_count,previous_ad_clicked_count,previous_city,previous_customer_area,previous_membership_tier,previous_delay_rate,previous_coupon_usage_rate,previous_campaign_click_rate,current_order_month_period,current_monthly_orders,current_monthly_revenue,current_monthly_gross_amount,current_avg_order_value,current_coupon_used_count,current_coupon_discount_total,current_delayed_orders,current_rain_orders,current_surge_orders,current_avg_delivery_minutes,current_avg_distance_km,current_avg_rating,current_campaign_exposed_count,current_ad_clicked_count,current_city,current_customer_area,current_membership_tier,current_delay_rate,current_coupon_usage_rate,current_campaign_click_rate,city,customer_area,membership_tier,order_drop_count,order_drop_pct,revenue_drop_amount,revenue_drop_pct,high_value_customer_flag,bad_experience_flag,coupon_sensitive_flag,churn_risk_label,churn_risk_num,customer_segment,recommended_coupon,coupon_reason,business_action,revenue_at_risk
46,2025-11,1.0,54.0,79.0,54.0,0.0,0.0,0.0,0.0,0.0,33.0,6.79,0.0,0.0,0.0,Hyderabad,Banjara Hills,ONE,0.0,0.0,0.0,2025-12,3.0,1381.0,1496.0,460.33,1.0,40.0,0.0,0.0,0.0,21.67,8.59,0.0,0.0,0.0,Hyderabad,Ameerpet,ONE,0.0,0.33,0.0,Hyderabad,Ameerpet,ONE,-2.0,-2.0,-1327.0,-24.57,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
47,2025-11,2.0,228.0,288.0,114.0,1.0,40.0,0.0,1.0,0.0,27.0,3.22,0.0,1.0,0.0,Hyderabad,Abids,ONE_LITE,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Abids,ONE_LITE,2.0,1.0,228.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
48,2025-11,3.0,870.0,870.0,290.0,0.0,0.0,2.0,0.0,1.0,43.0,10.71,2.77,2.0,0.0,Hyderabad,Khairatabad,NONE,0.67,0.0,0.0,2025-12,3.0,804.0,804.0,268.0,1.0,0.0,1.0,0.0,0.0,30.67,3.85,4.03,2.0,0.0,Hyderabad,Kukatpally,NONE,0.33,0.33,0.0,Hyderabad,Kukatpally,NONE,0.0,0.0,66.0,0.08,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
49,2025-11,3.0,237.0,267.0,79.0,1.0,0.0,0.0,1.0,0.0,30.67,11.29,2.87,1.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.33,0.0,2025-12,2.0,273.0,373.0,136.5,1.0,80.0,1.0,0.0,0.0,33.5,15.56,0.0,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.5,0.5,0.0,Hyderabad,Khairatabad,ONE_LITE,1.0,0.33,-36.0,-0.15,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
50,2025-11,1.0,195.0,220.0,195.0,0.0,0.0,0.0,0.0,0.0,18.0,8.19,0.0,0.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,0.0,2025-12,1.0,375.0,400.0,375.0,0.0,0.0,0.0,0.0,0.0,40.0,7.71,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,-180.0,-0.92,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
51,2025-11,3.0,481.0,481.0,160.33,1.0,0.0,2.0,0.0,1.0,40.33,4.65,0.0,0.0,0.0,Hyderabad,Banjara Hills,NONE,0.67,0.33,0.0,2025-12,2.0,466.0,466.0,233.0,0.0,0.0,0.0,1.0,1.0,27.0,3.7,0.0,0.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.0,0.0,Hyderabad,Ameerpet,NONE,1.0,0.33,15.0,0.03,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
52,2025-11,2.0,411.0,411.0,205.5,1.0,0.0,0.0,0.0,0.0,29.5,11.18,0.0,1.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.5,0.0,2025-12,4.0,358.0,358.0,89.5,1.0,0.0,1.0,3.0,0.0,36.0,10.68,1.6,1.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.25,0.25,0.0,Hyderabad,New Maruthi Nagar,NONE,-2.0,-1.0,53.0,0.13,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
53,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,2.0,333.0,333.0,166.5,0.0,0.0,1.0,0.0,0.0,38.5,11.11,1.95,1.0,0.0,Hyderabad,Banjara Hills,NONE,0.5,0.0,0.0,Hyderabad,Banjara Hills,NONE,-2.0,0.0,-333.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
54,2025-11,2.0,348.0,448.0,174.0,2.0,80.0,0.0,1.0,1.0,29.0,9.72,0.0,2.0,0.0,Hyderabad,Abids,ONE_LITE,0.0,1.0,0.0,2025-12,1.0,356.0,406.0,356.0,1.0,40.0,0.0,0.0,0.0,30.0,8.0,0.0,1.0,0.0,Hyderabad,Ameerpet,ONE_LITE,0.0,1.0,0.0,Hyderabad,Ameerpet,ONE_LITE,1.0,0.5,-8.0,-0.02,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
55,2025-11,2.0,725.0,925.0,362.5,1.0,150.0,1.0,2.0,1.0,39.5,9.04,1.85,1.0,0.0,Hyderabad,Khairatabad,ONE_PLUS,0.5,0.5,0.0,2025-12,1.0,47.0,72.0,47.0,1.0,0.0,0.0,0.0,0.0,37.0,8.57,0.0,0.0,0.0,Hyderabad,Moosapet,ONE_PLUS,0.0,1.0,0.0,Hyderabad,Moosapet,ONE_PLUS,1.0,0.5,678.0,0.94,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
56,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,480.0,564.0,480.0,1.0,84.0,0.0,1.0,0.0,23.0,0.26,3.7,0.0,0.0,Hyderabad,Secunderabad,NONE,0.0,1.0,0.0,Hyderabad,Secunderabad,NONE,-1.0,0.0,-480.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
57,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,4.0,1081.0,1181.0,270.25,1.0,100.0,0.0,1.0,1.0,30.0,6.59,1.05,1.0,0.0,Hyderabad,Kukatpally,NONE,0.0,0.25,0.0,Hyderabad,Kukatpally,NONE,-4.0,0.0,-1081.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
58,2025-11,1.0,93.0,93.0,93.0,0.0,0.0,0.0,0.0,1.0,26.0,15.37,5.0,1.0,0.0,Hyderabad,Moosapet,NONE,0.0,0.0,0.0,2025-12,2.0,448.0,448.0,224.0,0.0,0.0,0.0,0.0,1.0,36.5,0.71,2.45,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,-1.0,-1.0,-355.0,-3.82,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
59,2025-11,1.0,168.0,168.0,168.0,1.0,0.0,1.0,1.0,1.0,49.0,8.07,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,1.0,1.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Khairatabad,NONE,1.0,1.0,168.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
60,2025-11,2.0,243.0,243.0,121.5,0.0,0.0,1.0,0.0,0.0,39.0,7.7,2.4,0.0,0.0,Hyderabad,Banjara Hills,NONE,0.5,0.0,0.0,2025-12,1.0,522.0,522.0,522.0,0.0,0.0,0.0,0.0,0.0,12.0,0.67,4.9,0.0,0.0,Hyderabad,Kukatpally,NONE,0.0,0.0,0.0,Hyderabad,Kukatpally,NONE,1.0,0.5,-279.0,-1.15,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
61,2025-11,1.0,148.0,158.0,148.0,1.0,0.0,0.0,0.0,1.0,39.0,10.73,0.0,1.0,0.0,Hyderabad,Banjara Hills,ONE_LITE,0.0,1.0,0.0,2025-12,1.0,198.0,288.0,198.0,1.0,80.0,1.0,0.0,1.0,42.0,14.63,4.2,1.0,0.0,Hyderabad,Abids,ONE_LITE,1.0,1.0,0.0,Hyderabad,Abids,ONE_LITE,0.0,0.0,-50.0,-0.34,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
62,2025-11,1.0,164.0,164.0,164.0,0.0,0.0,0.0,0.0,0.0,33.0,7.03,4.6,1.0,0.0,Hyderabad,Banjara Hills,NONE,0.0,0.0,0.0,2025-12,8.0,1836.0,1836.0,229.5,2.0,0.0,1.0,1.0,3.0,28.25,6.5,0.0,0.0,0.0,Hyderabad,Gachibowli,NONE,0.12,0.25,0.0,Hyderabad,Gachibowli,NONE,-7.0,-7.0,-1672.0,-10.2,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
63,2025-11,1.0,105.0,115.0,105.0,0.0,0.0,0.0,0.0,0.0,35.0,3.06,0.0,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.0,0.0,0.0,2025-12,2.0,854.0,954.0,427.0,1.0,80.0,1.0,1.0,0.0,37.5,6.4,0.0,1.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.5,0.5,0.0,Hyderabad,Khairatabad,ONE_LITE,-1.0,-1.0,-749.0,-7.13,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
64,2025-11,3.0,1271.0,1411.0,423.67,2.0,140.0,0.0,0.0,0.0,28.0,9.79,1.13,2.0,0.0,Hyderabad,Banjara Hills,NONE,0.0,0.67,0.0,2025-12,1.0,129.0,129.0,129.0,1.0,0.0,0.0,0.0,0.0,12.0,18.85,0.0,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,1.0,0.0,Hyderabad,New Maruthi Nagar,NONE,2.0,0.67,1142.0,0.9,1,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
65,2025-11,2.0,1031.0,1081.0,515.5,0.0,0.0,0.0,0.0,0.0,29.5,11.06,1.95,1.0,0.0,Hyderabad,Madhapur,ONE,0.0,0.0,0.0,2025-12,2.0,594.0,684.0,297.0,2.0,40.0,0.0,0.0,0.0,24.0,10.18,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,437.0,0.42,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
66,2025-11,1.0,119.0,119.0,119.0,1.0,0.0,0.0,0.0,0.0,32.0,3.48,3.8,1.0,0.0,Hyderabad,Kukatpally,NONE,0.0,1.0,0.0,2025-12,2.0,263.0,263.0,131.5,1.0,0.0,0.0,0.0,1.0,22.5,7.24,2.5,0.0,0.0,Hyderabad,Ameerpet,NONE,0.0,0.5,0.0,Hyderabad,Ameerpet,NONE,-1.0,-1.0,-144.0,-1.21,0,0,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
67,2025-11,1.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,22.0,12.94,0.0,0.0,0.0,Hyderabad,Khairatabad,ONE,0.0,0.0,0.0,2025-12,2.0,376.0,426.0,188.0,0.0,0.0,1.0,0.0,1.0,47.0,5.48,2.35,0.0,0.0,Hyderabad,Ameerpet,ONE,0.5,0.0,0.0,Hyderabad,Ameerpet,ONE,-1.0,-1.0,-336.0,-8.4,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
68,2025-11,2.0,696.0,696.0,348.0,0.0,0.0,1.0,0.0,0.0,28.5,12.58,2.15,1.0,0.0,Hyderabad,Ameerpet,NONE,0.5,0.0,0.0,2025-12,2.0,459.0,496.0,229.5,1.0,37.0,2.0,0.0,2.0,43.5,12.74,0.0,1.0,0.0,Hyderabad,Madhapur,NONE,1.0,0.5,0.0,Hyderabad,Madhapur,NONE,0.0,0.0,237.0,0.34,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
69,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,569.0,594.0,569.0,0.0,0.0,1.0,0.0,1.0,43.0,7.96,0.0,0.0,0.0,Hyderabad,Secunderabad,ONE,1.0,0.0,0.0,Hyderabad,Secunderabad,ONE,-1.0,0.0,-569.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
71,2025-11,3.0,506.0,536.0,168.67,0.0,0.0,2.0,1.0,0.0,41.0,8.15,2.87,2.0,0.0,Hyderabad,Ameerpet,ONE_LITE,0.67,0.0,0.0,2025-12,2.0,467.0,487.0,233.5,0.0,0.0,1.0,1.0,1.0,45.0,4.71,2.15,1.0,0.0,Hyderabad,Khairatabad,ONE_LITE,0.5,0.0,0.0,Hyderabad,Khairatabad,ONE_LITE,1.0,0.33,39.0,0.08,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
72,2025-11,1.0,336.0,336.0,336.0,0.0,0.0,0.0,0.0,0.0,27.0,11.44,4.2,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0,2025-12,2.0,264.0,264.0,132.0,0.0,0.0,1.0,1.0,0.0,40.5,5.08,0.0,1.0,0.0,Hyderabad,Moosapet,NONE,0.5,0.0,0.0,Hyderabad,Moosapet,NONE,-1.0,-1.0,72.0,0.21,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
73,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,2025-12,1.0,165.0,190.0,165.0,1.0,0.0,0.0,1.0,0.0,18.0,8.42,3.8,0.0,0.0,Hyderabad,Gachibowli,ONE,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE,-1.0,0.0,-165.0,0.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
74,2025-11,2.0,404.0,468.0,202.0,1.0,64.0,0.0,0.0,2.0,31.5,9.59,0.0,0.0,0.0,Hyderabad,Madhapur,NONE,0.0,0.5,0.0,2025-12,1.0,168.0,168.0,168.0,0.0,0.0,1.0,0.0,0.0,53.0,15.59,0.0,1.0,0.0,Hyderabad,Gachibowli,NONE,1.0,0.0,0.0,Hyderabad,Gachibowli,NONE,1.0,0.5,236.0,0.58,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
75,2025-11,6.0,1190.0,1190.0,198.33,1.0,0.0,0.0,1.0,2.0,26.5,8.51,1.32,2.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.17,0.0,2025-12,5.0,2161.0,2201.0,432.2,1.0,40.0,1.0,1.0,2.0,38.2,7.81,0.34,2.0,0.0,Hyderabad,Ameerpet,NONE,0.2,0.2,0.0,Hyderabad,Ameerpet,NONE,1.0,0.17,-971.0,-0.82,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
76,2025-11,1.0,40.0,60.0,40.0,0.0,0.0,0.0,0.0,0.0,17.0,7.56,5.0,1.0,0.0,Hyderabad,New Maruthi Nagar,ONE,0.0,0.0,0.0,2025-12,4.0,482.0,622.0,120.5,2.0,40.0,1.0,0.0,0.0,32.0,7.98,0.82,3.0,0.0,Hyderabad,Gachibowli,ONE,0.25,0.5,0.0,Hyderabad,Gachibowli,ONE,-3.0,-3.0,-442.0,-11.05,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
77,2025-11,1.0,214.0,214.0,214.0,0.0,0.0,1.0,0.0,0.0,50.0,15.58,0.0,0.0,0.0,Hyderabad,Moosapet,NONE,1.0,0.0,0.0,2025-12,2.0,868.0,868.0,434.0,0.0,0.0,0.0,0.0,0.0,26.0,8.22,2.15,1.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,Hyderabad,Abids,NONE,-1.0,-1.0,-654.0,-3.06,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
78,2025-11,2.0,258.0,258.0,129.0,0.0,0.0,1.0,0.0,1.0,41.0,8.04,1.8,1.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.5,0.0,0.0,2025-12,1.0,236.0,236.0,236.0,0.0,0.0,0.0,0.0,0.0,33.0,10.29,5.0,0.0,0.0,Hyderabad,Abids,NONE,0.0,0.0,0.0,Hyderabad,Abids,NONE,1.0,0.5,22.0,0.09,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
79,2025-11,2.0,882.0,882.0,441.0,0.0,0.0,0.0,0.0,0.0,19.5,7.19,1.75,0.0,0.0,Hyderabad,Madhapur,NONE,0.0,0.0,0.0,2025-12,2.0,217.0,217.0,108.5,0.0,0.0,1.0,0.0,0.0,41.5,4.38,0.0,1.0,0.0,Hyderabad,Khairatabad,NONE,0.5,0.0,0.0,Hyderabad,Khairatabad,NONE,0.0,0.0,665.0,0.75,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
80,2025-11,2.0,418.0,468.0,209.0,0.0,0.0,0.0,0.0,1.0,35.0,13.96,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE_PLUS,0.0,0.0,0.0,2025-12,3.0,1051.0,1126.0,350.33,0.0,0.0,1.0,2.0,2.0,43.33,11.33,1.1,2.0,0.0,Hyderabad,Madhapur,ONE_PLUS,0.33,0.0,0.0,Hyderabad,Madhapur,ONE_PLUS,-1.0,-0.5,-633.0,-1.51,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
81,2025-11,2.0,559.0,579.0,279.5,0.0,0.0,0.0,0.0,0.0,28.0,18.24,2.35,1.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,2.0,1.0,559.0,1.0,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
82,2025-11,1.0,110.0,120.0,110.0,0.0,0.0,1.0,0.0,1.0,45.0,5.86,0.0,0.0,0.0,Hyderabad,Abids,ONE_LITE,1.0,0.0,0.0,2025-12,5.0,1245.0,1295.0,249.0,0.0,0.0,1.0,0.0,0.0,32.6,8.63,0.86,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.2,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,-4.0,-4.0,-1135.0,-10.32,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
83,2025-11,2.0,180.0,230.0,90.0,2.0,0.0,0.0,0.0,0.0,25.0,6.65,0.0,0.0,0.0,Hyderabad,Moosapet,ONE,0.0,1.0,0.0,2025-12,2.0,444.0,494.0,222.0,0.0,0.0,0.0,0.0,0.0,29.0,7.34,0.0,1.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,0.0,Hyderabad,Gachibowli,ONE,0.0,0.0,-264.0,-1.47,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
84,2025-11,3.0,1258.0,1258.0,419.33,0.0,0.0,1.0,0.0,1.0,22.67,5.55,1.43,3.0,0.0,Hyderabad,Gachibowli,NONE,0.33,0.0,0.0,2025-12,2.0,310.0,310.0,155.0,2.0,0.0,0.0,0.0,1.0,31.5,15.25,0.0,0.0,0.0,Hyderabad,Abids,NONE,0.0,1.0,0.0,Hyderabad,Abids,NONE,1.0,0.33,948.0,0.75,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
85,2025-11,4.0,709.0,709.0,177.25,2.0,0.0,0.0,0.0,1.0,26.25,9.09,2.08,3.0,0.0,Hyderabad,Moosapet,NONE,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Moosapet,NONE,4.0,1.0,709.0,1.0,0,1,1,High Churn Risk,1,At Risk Customer,FREEDELIVERY,Customer is coupon sensitive and at churn risk. Free delivery can improve conversion.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",709.0
86,2025-11,1.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,1.0,34.0,7.93,3.8,0.0,0.0,Hyderabad,New Maruthi Nagar,NONE,0.0,0.0,0.0,2025-12,2.0,277.0,277.0,138.5,1.0,0.0,0.0,0.0,0.0,35.0,10.54,1.65,0.0,0.0,Hyderabad,Gachibowli,NONE,0.0,0.5,0.0,Hyderabad,Gachibowli,NONE,-1.0,-1.0,-217.0,-3.62,0,0,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
87,2025-11,1.0,406.0,416.0,406.0,0.0,0.0,0.0,0.0,0.0,30.0,2.63,0.0,0.0,0.0,Hyderabad,Ameerpet,ONE_LITE,0.0,0.0,0.0,2025-12,1.0,110.0,120.0,110.0,0.0,0.0,0.0,1.0,0.0,34.0,5.74,3.7,0.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.0,296.0,0.73,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
88,2025-11,2.0,852.0,852.0,426.0,0.0,0.0,0.0,0.0,0.0,30.0,1.72,2.1,1.0,0.0,Hyderabad,Banjara Hills,NONE,0.0,0.0,0.0,2025-12,4.0,892.0,892.0,223.0,2.0,0.0,0.0,0.0,0.0,26.25,3.84,1.0,2.0,0.0,Hyderabad,Moosapet,NONE,0.0,0.5,0.0,Hyderabad,Moosapet,NONE,-2.0,-1.0,-40.0,-0.05,1,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
89,2025-11,1.0,228.0,238.0,228.0,0.0,0.0,0.0,0.0,0.0,32.0,6.44,0.0,1.0,0.0,Hyderabad,Secunderabad,ONE_LITE,0.0,0.0,0.0,2025-12,3.0,751.0,781.0,250.33,0.0,0.0,1.0,0.0,0.0,40.33,10.81,0.0,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,0.33,0.0,0.0,Hyderabad,Kukatpally,ONE_LITE,-2.0,-2.0,-523.0,-2.29,0,1,0,Low Churn Risk,0,Regular Customer,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
90,2025-11,2.0,415.0,465.0,207.5,1.0,0.0,0.0,0.0,1.0,29.5,10.78,4.25,0.0,0.0,Hyderabad,Ameerpet,ONE,0.0,0.5,0.0,2025-12,1.0,380.0,405.0,380.0,0.0,0.0,1.0,0.0,1.0,50.0,12.62,3.7,1.0,0.0,Hyderabad,Kukatpally,ONE,1.0,0.0,0.0,Hyderabad,Kukatpally,ONE,1.0,0.5,35.0,0.08,0,0,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
92,2025-11,2.0,419.0,549.0,209.5,1.0,80.0,0.0,0.0,0.0,36.0,11.52,0.0,2.0,0.0,Hyderabad,Kukatpally,ONE,0.0,0.5,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown,Unknown,Unknown,0.0,0.0,0.0,Hyderabad,Kukatpally,ONE,2.0,1.0,419.0,1.0,0,1,1,Low Churn Risk,0,Coupon Sensitive Customer,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
