customer_id,city,customer_area,membership_tier,customer_segment,previous_monthly_orders,current_monthly_orders,order_drop_count,order_drop_pct,previous_monthly_revenue,current_monthly_revenue,revenue_drop_pct,churn_risk_label,recommended_coupon,coupon_reason,business_action,revenue_at_risk
121,Hyderabad,Madhapur,NONE,Regular Customer,2.0,2.0,0.0,0.0,197.0,494.0,-1.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
122,Hyderabad,Khairatabad,ONE_LITE,Regular Customer,3.0,3.0,0.0,0.0,816.0,837.0,-0.03,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
123,Hyderabad,Kukatpally,ONE,Regular Customer,3.0,2.0,1.0,0.33,242.0,290.0,-0.2,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
124,Hyderabad,Abids,ONE_LITE,Regular Customer,3.0,2.0,1.0,0.33,942.0,243.0,0.74,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
125,Hyderabad,Ameerpet,NONE,Regular Customer,4.0,2.0,2.0,0.5,1007.0,321.0,0.68,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
126,Hyderabad,Secunderabad,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,180.0,880.0,-3.89,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
127,Hyderabad,Secunderabad,ONE,Regular Customer,1.0,2.0,-1.0,-1.0,164.0,810.0,-3.94,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
128,Hyderabad,Banjara Hills,NONE,Coupon Sensitive Customer,4.0,2.0,2.0,0.5,659.0,369.0,0.44,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
129,Hyderabad,Secunderabad,ONE,Regular Customer,3.0,2.0,1.0,0.33,907.0,218.0,0.76,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
130,Hyderabad,Kukatpally,NONE,Regular Customer,4.0,3.0,1.0,0.25,1155.0,553.0,0.52,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
131,Hyderabad,Banjara Hills,NONE,Regular Customer,0.0,1.0,-1.0,0.0,0.0,148.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
132,Hyderabad,Kukatpally,NONE,Regular Customer,3.0,6.0,-3.0,-1.0,606.0,1498.0,-1.47,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
133,Hyderabad,Madhapur,NONE,Regular Customer,3.0,2.0,1.0,0.33,1049.0,219.0,0.79,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
134,Hyderabad,Gachibowli,NONE,Regular Customer,2.0,1.0,1.0,0.5,574.0,309.0,0.46,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
135,Hyderabad,Ameerpet,ONE,Regular Customer,2.0,3.0,-1.0,-0.5,185.0,559.0,-2.02,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
136,Hyderabad,Khairatabad,NONE,Regular Customer,2.0,4.0,-2.0,-1.0,541.0,520.0,0.04,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
137,Hyderabad,Moosapet,NONE,Regular Customer,2.0,1.0,1.0,0.5,462.0,242.0,0.48,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
138,Hyderabad,Secunderabad,NONE,Regular Customer,1.0,0.0,1.0,1.0,282.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
139,Hyderabad,Khairatabad,NONE,Regular Customer,0.0,4.0,-4.0,0.0,0.0,544.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
140,Hyderabad,Secunderabad,ONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,1096.0,730.0,0.33,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
141,Hyderabad,Ameerpet,NONE,Regular Customer,3.0,3.0,0.0,0.0,722.0,406.0,0.44,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
142,Hyderabad,Madhapur,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,486.0,227.0,0.53,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
143,Hyderabad,Gachibowli,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,286.0,144.0,0.5,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
144,Hyderabad,Khairatabad,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,519.0,371.0,0.29,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
145,Hyderabad,Abids,NONE,Regular Customer,1.0,0.0,1.0,1.0,289.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
146,Hyderabad,Moosapet,NONE,Regular Customer,1.0,1.0,0.0,0.0,186.0,110.0,0.41,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
147,Hyderabad,Moosapet,NONE,Coupon Sensitive Customer,1.0,1.0,0.0,0.0,119.0,128.0,-0.08,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
148,Hyderabad,Banjara Hills,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,342.0,343.0,-0.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
149,Hyderabad,Kukatpally,NONE,Regular Customer,5.0,0.0,5.0,1.0,971.0,0.0,1.0,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,971.0
150,Hyderabad,Gachibowli,NONE,Regular Customer,3.0,1.0,2.0,0.67,715.0,262.0,0.63,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
151,Hyderabad,Kukatpally,ONE_LITE,At Risk Customer,3.0,0.0,3.0,1.0,345.0,0.0,1.0,High Churn Risk,SAVE100,Customer order frequency has dropped sharply. Direct discount can bring customer back.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",345.0
152,Hyderabad,Ameerpet,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,74.0,871.0,-10.77,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
153,Hyderabad,Moosapet,ONE_LITE,Regular Customer,5.0,1.0,4.0,0.8,823.0,517.0,0.37,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,823.0
154,Hyderabad,Secunderabad,NONE,Coupon Sensitive Customer,1.0,5.0,-4.0,-4.0,240.0,1303.0,-4.43,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
155,Hyderabad,Abids,ONE_LITE,Regular Customer,2.0,2.0,0.0,0.0,664.0,220.0,0.67,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
156,Hyderabad,Madhapur,NONE,Regular Customer,1.0,1.0,0.0,0.0,189.0,110.0,0.42,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
157,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,378.0,629.0,-0.66,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
158,Hyderabad,Banjara Hills,NONE,Regular Customer,2.0,1.0,1.0,0.5,915.0,79.0,0.91,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
159,Hyderabad,Banjara Hills,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,540.0,264.0,0.51,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
160,Hyderabad,Ameerpet,NONE,Regular Customer,1.0,1.0,0.0,0.0,128.0,264.0,-1.06,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
161,Hyderabad,Khairatabad,ONE_PLUS,Regular Customer,5.0,1.0,4.0,0.8,725.0,229.0,0.68,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,725.0
162,Hyderabad,Banjara Hills,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,205.0,305.0,-0.49,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
163,Hyderabad,Gachibowli,ONE,Regular Customer,3.0,1.0,2.0,0.67,869.0,74.0,0.91,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
164,Hyderabad,Khairatabad,ONE,Regular Customer,1.0,3.0,-2.0,-2.0,123.0,609.0,-3.95,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
165,Hyderabad,New Maruthi Nagar,NONE,Coupon Sensitive Customer,2.0,2.0,0.0,0.0,472.0,281.0,0.4,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
166,Hyderabad,Kukatpally,NONE,Coupon Sensitive Customer,1.0,3.0,-2.0,-2.0,88.0,578.0,-5.57,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
167,Hyderabad,Kukatpally,NONE,Regular Customer,2.0,5.0,-3.0,-1.5,194.0,1387.0,-6.15,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
168,Hyderabad,Abids,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,539.0,888.0,-0.65,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
169,Hyderabad,Abids,NONE,Coupon Sensitive Customer,1.0,4.0,-3.0,-3.0,145.0,810.0,-4.59,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
170,Hyderabad,Ameerpet,NONE,Regular Customer,2.0,3.0,-1.0,-0.5,264.0,432.0,-0.64,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
171,Hyderabad,Khairatabad,ONE,Coupon Sensitive Customer,4.0,2.0,2.0,0.5,1711.0,312.0,0.82,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
172,Hyderabad,Kukatpally,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,578.0,960.0,-0.66,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
173,Hyderabad,Madhapur,ONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,969.0,724.0,0.25,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
174,Hyderabad,Khairatabad,ONE,Regular Customer,2.0,1.0,1.0,0.5,364.0,254.0,0.3,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
175,Hyderabad,Kukatpally,NONE,Coupon Sensitive Customer,4.0,3.0,1.0,0.25,533.0,385.0,0.28,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
176,Hyderabad,Madhapur,NONE,Regular Customer,1.0,1.0,0.0,0.0,321.0,192.0,0.4,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
177,Hyderabad,Banjara Hills,NONE,Regular Customer,3.0,3.0,0.0,0.0,802.0,1664.0,-1.07,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
178,Hyderabad,Banjara Hills,ONE_LITE,Regular Customer,1.0,1.0,0.0,0.0,83.0,210.0,-1.53,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
179,Hyderabad,Gachibowli,NONE,Regular Customer,1.0,2.0,-1.0,-1.0,195.0,300.0,-0.54,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
180,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,186.0,1197.0,-5.44,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
181,Hyderabad,Madhapur,NONE,Regular Customer,3.0,2.0,1.0,0.33,723.0,164.0,0.77,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
182,Hyderabad,Abids,NONE,Regular Customer,3.0,2.0,1.0,0.33,1066.0,251.0,0.76,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
183,Hyderabad,Madhapur,NONE,Regular Customer,0.0,3.0,-3.0,0.0,0.0,922.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
184,Hyderabad,Banjara Hills,NONE,Regular Customer,0.0,4.0,-4.0,0.0,0.0,750.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
185,Hyderabad,Banjara Hills,ONE_LITE,Regular Customer,3.0,4.0,-1.0,-0.33,610.0,640.0,-0.05,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
186,Hyderabad,Secunderabad,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,438.0,125.0,0.71,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
187,Hyderabad,Moosapet,ONE,Coupon Sensitive Customer,2.0,0.0,2.0,1.0,259.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
188,Hyderabad,Moosapet,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,457.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
189,Hyderabad,New Maruthi Nagar,NONE,Coupon Sensitive Customer,2.0,1.0,1.0,0.5,341.0,186.0,0.45,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
190,Hyderabad,Moosapet,NONE,Regular Customer,5.0,2.0,3.0,0.6,1707.0,569.0,0.67,Medium Churn Risk,SAVE50,Moderate drop in orders. Medium coupon can improve retention.,Send reminder notification and medium-value coupon.,1707.0
191,Hyderabad,Khairatabad,NONE,Regular Customer,1.0,0.0,1.0,1.0,130.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
192,Hyderabad,Abids,ONE,Regular Customer,3.0,3.0,0.0,0.0,185.0,717.0,-2.88,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
194,Hyderabad,Abids,ONE_LITE,Regular Customer,1.0,2.0,-1.0,-1.0,138.0,255.0,-0.85,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
195,Hyderabad,Secunderabad,NONE,Regular Customer,3.0,5.0,-2.0,-0.67,1020.0,1618.0,-0.59,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
196,Hyderabad,New Maruthi Nagar,NONE,Regular Customer,3.0,1.0,2.0,0.67,361.0,336.0,0.07,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
197,Hyderabad,Madhapur,NONE,Regular Customer,1.0,3.0,-2.0,-2.0,410.0,1314.0,-2.2,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
198,Hyderabad,Madhapur,NONE,Regular Customer,4.0,2.0,2.0,0.5,516.0,389.0,0.25,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
199,Hyderabad,Khairatabad,ONE,Regular Customer,3.0,6.0,-3.0,-1.0,471.0,2438.0,-4.18,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
200,Hyderabad,Ameerpet,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,606.0,395.0,0.35,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
201,Hyderabad,Kukatpally,ONE_LITE,Regular Customer,2.0,2.0,0.0,0.0,313.0,866.0,-1.77,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
202,Hyderabad,Abids,ONE,Regular Customer,4.0,3.0,1.0,0.25,1751.0,227.0,0.87,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
203,Hyderabad,Moosapet,NONE,Coupon Sensitive Customer,2.0,0.0,2.0,1.0,676.0,0.0,1.0,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
204,Hyderabad,Khairatabad,ONE_LITE,Regular Customer,1.0,1.0,0.0,0.0,244.0,739.0,-2.03,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
205,Hyderabad,Ameerpet,NONE,Coupon Sensitive Customer,1.0,2.0,-1.0,-1.0,120.0,339.0,-1.82,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
206,Hyderabad,Khairatabad,NONE,Coupon Sensitive Customer,3.0,1.0,2.0,0.67,941.0,330.0,0.65,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
207,Hyderabad,Gachibowli,NONE,Regular Customer,0.0,5.0,-5.0,0.0,0.0,1126.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
208,Hyderabad,Gachibowli,NONE,Regular Customer,2.0,2.0,0.0,0.0,315.0,460.0,-0.46,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
209,Hyderabad,Abids,NONE,Regular Customer,2.0,0.0,2.0,1.0,1086.0,0.0,1.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
210,Hyderabad,New Maruthi Nagar,ONE,Regular Customer,3.0,4.0,-1.0,-0.33,370.0,1474.0,-2.98,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
211,Hyderabad,Madhapur,ONE_LITE,Regular Customer,3.0,1.0,2.0,0.67,746.0,154.0,0.79,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
212,Hyderabad,Banjara Hills,NONE,Regular Customer,3.0,2.0,1.0,0.33,1100.0,456.0,0.59,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
213,Hyderabad,Abids,NONE,Regular Customer,0.0,2.0,-2.0,0.0,0.0,501.0,0.0,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
214,Hyderabad,Moosapet,NONE,Regular Customer,3.0,2.0,1.0,0.33,288.0,361.0,-0.25,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
215,Hyderabad,Secunderabad,NONE,At Risk High Value Customer,4.0,0.0,4.0,1.0,827.0,0.0,1.0,High Churn Risk,COMEBACK30,High-value customer has reduced order frequency. Strong comeback coupon can protect revenue.,"Send comeback campaign, personalized coupon, and restaurant recommendations.",827.0
216,Hyderabad,Moosapet,ONE_LITE,Regular Customer,4.0,2.0,2.0,0.5,953.0,310.0,0.67,Low Churn Risk,NO_COUPON_REQUIRED,Customer is currently stable. Avoid unnecessary coupon burn.,Continue normal engagement.,0.0
217,Hyderabad,Moosapet,ONE,Coupon Sensitive Customer,2.0,3.0,-1.0,-0.5,337.0,1375.0,-3.08,Low Churn Risk,SAVE30,Customer frequently uses coupons. Small coupon can trigger another order.,Continue normal engagement.,0.0
